Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-02-08 00:00:00-05:00,138.86712624536005,139.8395057255349,136.8569363988148,139.23919677734375,54284000,0.0,0.0
2022-02-09 00:00:00-05:00,140.80189849292609,142.36111357455073,140.02628417171246,141.42967224121094,40144000,0.0,0.0
2022-02-10 00:00:00-05:00,139.54335937284,141.32230836057403,137.79885571716227,138.46109008789062,39330000,0.0,0.0
2022-02-11 00:00:00-05:00,138.44112619895148,138.9969763229127,133.2470748678712,134.12857055664062,39958000,0.0,0.0
2022-02-14 00:00:00-05:00,133.10373697576472,136.14375075706536,133.10373697576472,135.37063598632812,34302000,0.0,0.0
2022-02-15 00:00:00-05:00,137.41279187713883,137.95018477415718,135.6658039125897,136.451904296875,26680000,0.0,0.0
2022-02-16 00:00:00-05:00,136.48985294930466,137.92770166035726,134.76932390409658,137.58010864257812,25022000,0.0,0.0
2022-02-17 00:00:00-05:00,136.0868028142985,136.95630350355555,132.32662270515354,132.38705444335938,38950000,0.0,0.0
2022-02-18 00:00:00-05:00,133.31399240411844,133.91631321286943,130.04724905171472,130.25350952148438,45620000,0.0,0.0
2022-02-22 00:00:00-05:00,129.68915039090788,132.02896371579587,128.07649931233894,129.66468811035156,44990000,0.0,0.0
2022-02-23 00:00:00-05:00,131.49758057372748,131.89961550167058,127.38130257200964,127.44173431396484,32786000,0.0,0.0
2022-02-24 00:00:00-05:00,124.81025411518432,132.84753089252035,124.81025411518432,132.53887939453125,54456000,0.0,0.0
2022-02-25 00:00:00-05:00,133.39889802482563,135.11642447446536,131.6004555326162,134.30535888671875,36406000,0.0,0.0
2022-02-28 00:00:00-05:00,132.89747297175796,135.59586825894087,132.44049318754716,134.9021759033203,38864000,0.0,0.0
2022-03-01 00:00:00-05:00,134.72387113849888,136.09929146447263,133.0657857264186,133.90780639648438,26496000,0.0,0.0
2022-03-02 00:00:00-05:00,134.4736748513378,135.10743846792818,132.91895585663968,134.417236328125,23520000,0.0,0.0
2022-03-03 00:00:00-05:00,135.8540716082503,136.28308361565666,132.87299598821954,133.74600219726562,24604000,0.0,0.0
2022-03-04 00:00:00-05:00,132.7751204294022,133.6980571531517,130.18807796300777,131.75527954101562,30430000,0.0,0.0
2022-03-07 00:00:00-05:00,131.33727471499782,131.58398559083142,126.15021932106576,126.23362731933594,45112000,0.0,0.0
2022-03-08 00:00:00-05:00,126.1052733786595,131.09954163127966,125.5304326150614,126.95879364013672,40428000,0.0,0.0
2022-03-09 00:00:00-05:00,131.0995336073633,133.5821883494233,129.75157812794447,133.2670440673828,37026000,0.0,0.0
2022-03-10 00:00:00-05:00,131.1155305455464,133.11922768850437,130.762435412158,132.27769470214844,27102000,0.0,0.0
2022-03-11 00:00:00-05:00,133.33546729577583,133.64212218743262,129.48289422053358,129.72161865234375,31526000,0.0,0.0
2022-03-14 00:00:00-04:00,130.10068546493417,130.25949977824587,125.13139017380054,125.80661010742188,38812000,0.0,0.0
2022-03-15 00:00:00-04:00,126.83042823737188,129.70563773571675,125.57636679356409,129.0498809814453,30920000,0.0,0.0
2022-03-16 00:00:00-04:00,130.58313578431336,133.18014612658845,128.58692213369898,133.12771606445312,35576000,0.0,0.0
2022-03-17 00:00:00-04:00,132.99636593949802,133.92680140115618,132.0334665151008,133.68557739257812,28264000,0.0,0.0
2022-03-18 00:00:00-04:00,133.27154425458164,136.0878158143356,132.10688056856426,135.96945190429688,44566000,0.0,0.0
2022-03-21 00:00:00-04:00,136.00740573646945,136.8928946107018,133.93878069851314,135.9454803466797,26832000,0.0,0.0
2022-03-22 00:00:00-04:00,135.9454798758197,140.88830868857207,135.9454798758197,139.70765686035156,35496000,0.0,0.0
2022-03-23 00:00:00-04:00,138.5435016069613,139.42848755040538,137.67700335747054,138.1169891357422,25154000,0.0,0.0
2022-03-24 00:00:00-04:00,139.04042364425175,141.45665693986967,137.59259187726508,141.4097137451172,26396000,0.0,0.0
2022-03-25 00:00:00-04:00,141.75330724350647,141.8721741135067,139.57730736789026,141.51058959960938,24126000,0.0,0.0
2022-03-28 00:00:00-04:00,140.73897850921415,141.83972024910133,139.65122235471603,141.29335021972656,35050000,0.0,0.0
2022-03-29 00:00:00-04:00,142.48398332150563,143.62866570726874,141.87567266720527,142.34213256835938,34318000,0.0,0.0
2022-03-30 00:00:00-04:00,142.29668913489974,142.55688854420393,141.43767443786402,141.77578735351562,19884000,0.0,0.0
2022-03-31 00:00:00-04:00,141.890147449651,141.94509232437485,138.86513108049283,138.9080810546875,37524000,0.0,0.0
2022-04-01 00:00:00-04:00,139.34008589965512,140.30996585577813,138.14894803007195,139.98983764648438,25942000,0.0,0.0
2022-04-04 00:00:00-04:00,140.19760598512613,143.5472620831223,140.14965686405097,142.80760192871094,25942000,0.0,0.0
2022-04-05 00:00:00-04:00,142.70522863197021,142.82657984261226,140.2215829989415,140.42984008789062,21418000,0.0,0.0
2022-04-06 00:00:00-04:00,138.59093569424314,139.2007399569304,135.3616403288433,136.39146423339844,32468000,0.0,0.0
2022-04-07 00:00:00-04:00,135.85407825762206,137.0072652724412,134.0736204228154,135.73272705078125,26234000,0.0,0.0
2022-04-08 00:00:00-04:00,135.42806244480798,135.5144653535592,132.81306751392623,133.13470458984375,25142000,0.0,0.0
2022-04-11 00:00:00-04:00,131.6723880290089,131.94107686118042,128.52100592720117,128.6758270263672,36884000,0.0,0.0
2022-04-12 00:00:00-04:00,131.44914379503894,131.44914379503894,126.64365434810126,127.5680923461914,32710000,0.0,0.0
2022-04-13 00:00:00-04:00,127.85326075656315,130.18458469237999,127.59455499178287,129.74508666992188,27928000,0.0,0.0
2022-04-14 00:00:00-04:00,130.32993021269598,130.32993021269598,126.45586688154482,126.58472442626953,31598000,0.0,0.0
2022-04-18 00:00:00-04:00,126.8544132011267,128.0655171519021,126.03735012512634,127.53013610839844,20808000,0.0,0.0
2022-04-19 00:00:00-04:00,127.54512182415162,130.18358856319514,126.85391373993863,129.85997009277344,26490000,0.0,0.0
2022-04-20 00:00:00-04:00,130.74194690074128,131.24836946816453,127.35383711372911,127.8932113647461,31696000,0.0,0.0
2022-04-21 00:00:00-04:00,129.10183367822586,129.94935648499128,124.38374537457882,124.67141723632812,36446000,0.0,0.0
2022-04-22 00:00:00-04:00,124.85670432445559,125.25824391231934,118.78867154254642,119.49835205078125,56884000,0.0,0.0
2022-04-25 00:00:00-04:00,118.96446212558239,123.13617265646148,118.37514215164282,122.93290710449219,46128000,0.0,0.0
2022-04-26 00:00:00-04:00,122.15430746495828,122.36956030021399,118.37514408662187,118.51398468017578,73054000,0.0,0.0
2022-04-27 00:00:00-04:00,114.33826984422561,117.10759053564374,112.60726246911366,114.1634750366211,91820000,0.0,0.0
2022-04-28 00:00:00-04:00,116.2815450232218,119.51233412901698,113.98417865021813,118.38662719726562,48884000,0.0,0.0
2022-04-29 00:00:00-04:00,116.60067420684874,117.7848162629051,113.68402348468294,113.97868347167969,42676000,0.0,0.0
2022-05-02 00:00:00-04:00,113.27499033347634,116.61166063420866,112.470912887431,116.44934844970703,35534000,0.0,0.0
2022-05-03 00:00:00-04:00,116.29702572441998,118.30622495569737,115.90148358212552,117.19949340820312,24968000,0.0,0.0
2022-05-04 00:00:00-04:00,116.89733724434065,122.71365982555749,114.98402871673235,122.12084197998047,49916000,0.0,0.0
2022-05-05 00:00:00-04:00,120.06620229226257,120.90024414615112,114.873660190578,116.37194061279297,45840000,0.0,0.0
2022-05-06 00:00:00-04:00,115.05245548442073,117.43672009198792,113.88479689259711,115.61380767822266,39710000,0.0,0.0
2022-05-09 00:00:00-04:00,113.12017026872238,114.94507927204661,111.87210623074492,112.38201904296875,40802000,0.0,0.0
2022-05-10 00:00:00-04:00,115.37508266613422,116.11673177390314,112.77106905786694,114.26385498046875,39900000,0.0,0.0
2022-05-11 00:00:00-04:00,113.10668941528829,116.23110183394924,113.10668941528829,113.4722671508789,37534000,0.0,0.0
2022-05-12 00:00:00-04:00,111.24981961801672,114.16397073750161,109.69859857020121,112.71463775634766,53836000,0.0,0.0
2022-05-13 00:00:00-04:00,114.40170295749252,117.73987474238166,113.47477298284801,115.91746520996094,35038000,0.0,0.0
2022-05-16 00:00:00-04:00,114.82371745925154,116.03682563286489,113.75894520879389,114.31380462646484,25990000,0.0,0.0
2022-05-17 00:00:00-04:00,116.70655655013313,116.76598998672803,114.73831835248964,116.3394775390625,23054000,0.0,0.0
2022-05-18 00:00:00-04:00,114.86816497102215,115.26770793852927,111.42760993689639,111.7712173461914,35126000,0.0,0.0
2022-05-19 00:00:00-04:00,111.30376133275972,112.88045062610807,109.87389907225835,110.25746154785156,34144000,0.0,0.0
2022-05-20 00:00:00-04:00,111.82266062422032,112.05489988798064,105.6752206318103,108.78314971923828,48962000,0.0,0.0
2022-05-23 00:00:00-04:00,109.46187260102685,112.01893542950602,108.61633880513645,111.36019134521484,37184000,0.0,0.0
2022-05-24 00:00:00-04:00,105.65074730750007,106.33646086010332,101.76769932254639,105.84851837158203,76780000,0.0,0.0
2022-05-25 00:00:00-04:00,104.8651438646688,106.3779111560777,103.73744031579852,105.68370819091797,40258000,0.0,0.0
2022-05-26 00:00:00-04:00,105.55585386026762,108.52494222415449,105.10436855795717,107.66893005371094,37948000,0.0,0.0
2022-05-27 00:00:00-04:00,109.3574962161625,112.18924540839899,109.01338582867676,112.187744140625,37914000,0.0,0.0
2022-05-31 00:00:00-04:00,112.61724541135247,115.60232189157952,111.95001193879311,113.63158416748047,50012000,0.0,0.0
2022-06-01 00:00:00-04:00,114.72333757278123,116.96726037333576,113.12017413591539,113.76143646240234,36606000,0.0,0.0
2022-06-02 00:00:00-04:00,113.86931089647958,117.76433851481109,112.81702130675967,117.48765563964844,37992000,0.0,0.0
2022-06-03 00:00:00-04:00,115.92944624744173,116.18815201297367,113.38836396279095,114.4096908569336,26136000,0.0,0.0
2022-06-06 00:00:00-04:00,116.57071251264328,119.21018507602196,116.03083529231056,116.68658447265625,33542000,0.0,0.0
2022-06-07 00:00:00-04:00,115.34811237645106,117.55608087985884,114.92010629149274,117.01519775390625,31590000,0.0,0.0
2022-06-08 00:00:00-04:00,116.62764729123967,118.43457926453516,116.46633340312563,117.05965423583984,26108000,0.0,0.0
2022-06-09 00:00:00-04:00,116.1941437907319,118.16338790780115,114.64442398546596,114.703857421875,25798000,0.0,0.0
2022-06-10 00:00:00-04:00,112.31609453318546,113.14913808304111,110.23947548812156,111.03406524658203,41452000,0.0,0.0
2022-06-13 00:00:00-04:00,106.66408386208892,108.6667826783025,105.99735332114116,106.27053833007812,47252000,0.0,0.0
2022-06-14 00:00:00-04:00,106.41287323945069,107.80077618804575,105.67871522479173,106.5931625366211,33706000,0.0,0.0
2022-06-15 00:00:00-04:00,108.42056457891124,111.29576661996792,107.54607231745423,109.638671875,39698000,0.0,0.0
2022-06-16 00:00:00-04:00,107.09808786697586,108.52394931843224,105.01747553133023,105.91194915771484,51684000,0.0,0.0
2022-06-17 00:00:00-04:00,105.9119475153275,108.57489167046819,104.9255765030836,107.02067565917969,51376000,0.0,0.0
2022-06-21 00:00:00-04:00,108.80462525154663,112.3605494215424,108.47550468145643,111.41613006591797,47416000,0.0,0.0
2022-06-22 00:00:00-04:00,110.42976296299969,113.21655784227873,110.25595883706866,111.35969543457031,30774000,0.0,0.0
2022-06-23 00:00:00-04:00,112.10284101403352,112.61325680915311,110.37383017949514,112.11332702636719,28362000,0.0,0.0
2022-06-24 00:00:00-04:00,112.86546552579452,117.94363687366794,112.82301089461514,117.83975219726562,41164000,0.0,0.0
2022-06-27 00:00:00-04:00,118.13741641152444,118.44356071646826,115.04745689607425,115.70071411132812,36420000,0.0,0.0
2022-06-28 00:00:00-04:00,115.66974465897104,117.17502085017404,111.71977970990561,111.87909698486328,35792000,0.0,0.0
2022-06-29 00:00:00-04:00,111.4241215760002,113.03077525487859,110.74539614802006,111.57344818115234,24716000,0.0,0.0
2022-06-30 00:00:00-04:00,109.87389509507004,110.76087757228626,106.62762092180661,108.83808135986328,43170000,0.0,0.0
2022-07-01 00:00:00-04:00,107.80926426384607,109.12475579623478,106.60814341953937,108.61284637451172,35476000,0.0,0.0
2022-07-05 00:00:00-04:00,106.97772203480336,113.24702354809756,105.61028816382122,113.1331558227539,39342000,0.0,0.0
2022-07-06 00:00:00-04:00,113.17211779153548,115.4569939834698,111.3482070095673,114.44065856933594,37432000,0.0,0.0
2022-07-07 00:00:00-04:00,114.94807740545718,119.0528634657604,114.70186187593406,118.6468276977539,40936000,0.0,0.0
2022-07-08 00:00:00-04:00,117.11558586853843,119.54779197227546,116.76748227594348,119.2166748046875,38238000,0.0,0.0
2022-07-11 00:00:00-04:00,117.86273332258189,117.86273332258189,115.19828787547169,115.54389190673828,31196000,0.0,0.0
2022-07-12 00:00:00-04:00,116.08177390191763,116.83990650881833,113.55967451860545,113.8897933959961,29960000,0.0,0.0
2022-07-13 00:00:00-04:00,111.5729430021228,114.0650854915269,111.07401916210664,111.22584533691406,43722000,0.0,0.0
2022-07-14 00:00:00-04:00,110.08415672856674,110.96564472113066,108.24876172403616,110.24097442626953,37004000,0.0,0.0
2022-07-15 00:00:00-04:00,111.87211221548186,113.01080477143755,110.7728717573577,111.64936065673828,46770000,0.0,0.0
2022-07-18 00:00:00-04:00,112.51086850176124,113.54967715661428,108.24576699772877,108.9050064086914,43164600,0.0,20.0
2022-07-19 00:00:00-04:00,110.72292150204183,113.88928562701464,109.43439942650168,113.67952728271484,36530900,0.0,0.0
2022-07-20 00:00:00-04:00,113.04026555151154,115.26771254035233,112.35106171621119,113.7694320678711,35600400,0.0,0.0
2022-07-21 00:00:00-04:00,114.14899455910667,114.41868931372075,110.98263029935424,114.20892333984375,32676200,0.0,0.0
2022-07-22 00:00:00-04:00,110.87275082235185,112.211211003197,106.37790957279705,107.77630615234375,48901200,0.0,0.0
2022-07-25 00:00:00-04:00,108.2857266964895,109.7440520954175,106.17814490787443,107.38675689697266,34690900,0.0,0.0
2022-07-26 00:00:00-04:00,106.4777953606334,107.0771060140915,103.95069689777532,104.89960479736328,47991000,0.0,0.0
2022-07-27 00:00:00-04:00,109.13475016806188,113.7794210895868,107.88618312575134,112.93038940429688,59858500,0.0,0.0
2022-07-28 00:00:00-04:00,112.24118781643175,114.2089231129939,111.33222733359892,114.08906555175781,32816600,0.0,0.0
2022-07-29 00:00:00-04:00,112.95036953205987,116.57620544057436,112.93038819203426,116.18665313720703,37223400,0.0,0.0
2022-08-01 00:00:00-04:00,115.16782291191855,116.58619319229861,114.20891675154944,114.72832489013672,26034300,0.0,0.0
2022-08-02 00:00:00-04:00,113.86931449229138,116.21661901252033,113.5896366935439,114.99801635742188,20236000,0.0,0.0
2022-08-03 00:00:00-04:00,115.57735521348044,118.48402300009593,115.34762314097426,117.94464111328125,28499000,0.0,0.0
2022-08-04 00:00:00-04:00,117.34532686677674,118.64383200300024,116.75599926705391,118.05451202392578,21602900,0.0,0.0
2022-08-05 00:00:00-04:00,116.0967584352998,117.97460047853565,115.86701875193057,117.33533477783203,19159500,0.0,0.0
2022-08-08 00:00:00-04:00,118.25428178239544,120.0122663218701,116.74601065282037,117.16553497314453,19138300,0.0,0.0
2022-08-09 00:00:00-04:00,117.00570958180782,117.18550353384616,115.57734863523879,116.49629211425781,19086500,0.0,0.0
2022-08-10 00:00:00-04:00,118.64383116142818,120.78137728771475,118.27426020112104,119.56277465820312,30930400,0.0,0.0
2022-08-11 00:00:00-04:00,121.14096346386583,121.3507218055182,118.42408045087626,118.7037582397461,24293700,0.0,0.0
2022-08-12 00:00:00-04:00,120.12214173502284,121.54051208496094,119.32305576907679,121.54051208496094,19096300,0.0,0.0
2022-08-15 00:00:00-04:00,120.99114030396211,122.15980487023981,120.47173975723204,121.94005584716797,19494800,0.0,0.0
2022-08-16 00:00:00-04:00,121.38069187848652,122.28965235552826,120.50170341221144,121.56048583984375,19041200,0.0,0.0
2022-08-17 00:00:00-04:00,119.98230251028224,121.15095944528942,119.24314532654994,119.41295623779297,22847000,0.0,0.0
2022-08-18 00:00:00-04:00,119.29309225080854,120.68149822078418,118.58390707065648,120.03224182128906,17987700,0.0,0.0
2022-08-19 00:00:00-04:00,118.92350783406222,119.0134086212957,116.62614911376563,117.07563018798828,21809500,0.0,0.0
2022-08-22 00:00:00-04:00,115.0679379000655,115.49744527613953,113.71948699120703,114.10903930664062,21456600,0.0,0.0
2022-08-23 00:00:00-04:00,113.34991528604532,114.87816014761421,113.29996955540445,113.72947692871094,15870400,0.0,0.0
2022-08-24 00:00:00-04:00,113.36988486989563,114.6484162729132,112.74060983828025,113.5596694946289,17734600,0.0,0.0
2022-08-25 00:00:00-04:00,114.10903267424327,116.58619294542983,113.97918445019548,116.51627349853516,16956800,0.0,0.0
2022-08-26 00:00:00-04:00,114.58849249092766,114.98803547695286,110.06368665426513,110.21350860595703,37245700,0.0,0.0
2022-08-29 00:00:00-04:00,109.86390956256433,110.82280814102671,108.67527891481485,109.29456329345703,21191200,0.0,0.0
2022-08-30 00:00:00-04:00,110.04370257956532,110.37332610639524,107.67642435386486,108.81511688232422,27513300,0.0,0.0
2022-08-31 00:00:00-04:00,110.52315423003378,110.72292190514707,108.00603884797566,108.09593963623047,28627000,0.0,0.0
2022-09-01 00:00:00-04:00,108.15587137133457,110.32338195022604,107.23692784765458,109.61419677734375,28360900,0.0,0.0
2022-09-02 00:00:00-04:00,110.46322099044505,110.61305056138961,107.13704414284844,107.72636413574219,24160700,0.0,0.0
2022-09-06 00:00:00-04:00,107.17699716960395,107.90615604937153,105.65873538979068,106.68755340576172,25068300,0.0,0.0
2022-09-07 00:00:00-04:00,106.93726442151848,109.85392273732441,106.7774518075918,109.32452392578125,23167000,0.0,0.0
2022-09-08 00:00:00-04:00,107.91614599067778,109.47435519885734,107.03715754874413,108.25575256347656,24238300,0.0,0.0
2022-09-09 00:00:00-04:00,108.9449646547755,110.86276178724316,108.8950189252291,110.52315521240234,23197700,0.0,0.0
2022-09-12 00:00:00-04:00,110.86275838017241,111.49204102226506,109.80397600803298,110.73291015625,22966800,0.0,0.0
2022-09-13 00:00:00-04:00,107.67642287295439,108.17584968104666,103.97066925073916,104.20040893554688,38172900,0.0,0.0
2022-09-14 00:00:00-04:00,104.45012367719485,105.15930883929,103.54117083756387,104.87963104248047,26395100,0.0,0.0
2022-09-15 00:00:00-04:00,103.91074151864869,105.14931788140719,102.23266712173624,102.79203033447266,34188300,0.0,0.0
2022-09-16 00:00:00-04:00,101.95298532282015,103.01176768645931,100.82428351291516,102.6821517944336,42797200,0.0,0.0
2022-09-19 00:00:00-04:00,101.63335677593793,103.21154733910467,101.43358909834778,102.95184326171875,23036800,0.0,0.0
2022-09-20 00:00:00-04:00,101.96298033132221,102.25264879836357,100.40476348721535,101.02405548095703,26517100,0.0,0.0
2022-09-21 00:00:00-04:00,101.55344294876686,102.76205488155026,99.15619280197042,99.16618347167969,31487300,0.0,0.0
2022-09-22 00:00:00-04:00,98.70671342983661,101.12393733694542,98.67674904084201,100.02519989013672,34298600,0.0,0.0
2022-09-23 00:00:00-04:00,99.51578731345779,99.54575932457588,97.35826737252265,98.6268081665039,31625400,0.0,0.0
2022-09-26 00:00:00-04:00,97.98753752240818,99.76549572719047,97.68788601208601,98.05745697021484,27072700,0.0,0.0
2022-09-27 00:00:00-04:00,99.31601718965416,99.88536345653046,96.75895432377449,97.38822937011719,30072800,0.0,0.0
2022-09-28 00:00:00-04:00,97.53806008844317,100.58455913736645,96.9986782049461,99.93531036376953,32466300,0.0,0.0
2022-09-29 00:00:00-04:00,98.52692174328415,98.52692174328415,95.84999370218623,97.30831909179688,31047200,0.0,0.0
2022-09-30 00:00:00-04:00,96.93874848308582,98.78662618671943,95.45045107764199,95.54035186767578,32941500,0.0,0.0
2022-10-03 00:00:00-04:00,96.64908200126034,99.17618053458907,96.40935163667324,98.52692413330078,27982000,0.0,0.0
2022-10-04 00:00:00-04:00,100.32486195761338,101.72325095594333,100.26492555722174,101.52348327636719,28850800,0.0,0.0
2022-10-05 00:00:00-04:00,99.71555647119352,101.81314750189411,98.68673848503289,101.313720703125,22176900,0.0,0.0
2022-10-06 00:00:00-04:00,100.56458426961667,102.81200494821003,100.47468347973575,101.3037338256836,22324000,0.0,0.0
2022-10-07 00:00:00-04:00,99.73553622332015,100.41475701555989,98.1873176258691,98.56687927246094,27502800,0.0,0.0
2022-10-10 00:00:00-04:00,98.88651053512882,98.98639437517602,96.89879392179013,97.74781799316406,18225100,0.0,0.0
2022-10-11 00:00:00-04:00,97.31830929326227,99.13622259162791,96.19959048632636,97.06859588623047,26507100,0.0,0.0
2022-10-12 00:00:00-04:00,97.18846180573472,98.63679652929794,96.62909858767952,97.44815826416016,21876400,0.0,0.0
2022-10-13 00:00:00-04:00,95.04092045337727,99.66560982389473,94.27179892280307,98.9464340209961,34574500,0.0,0.0
2022-10-14 00:00:00-04:00,99.87537087930475,100.57457298253843,96.25952566843713,96.44930267333984,25410700,0.0,0.0
2022-10-17 00:00:00-04:00,98.74667193011942,100.81429866993608,98.71670754008053,99.85540008544922,28419200,0.0,0.0
2022-10-18 00:00:00-04:00,103.01177522808023,103.35138943526934,99.85540162473605,100.65447998046875,24060700,0.0,0.0
2022-10-19 00:00:00-04:00,99.89535447696603,100.90419116454785,98.80660004873467,99.51578521728516,23811100,0.0,0.0
2022-10-20 00:00:00-04:00,99.8853644754881,102.20270462649349,99.27606314253575,99.85540008544922,25323200,0.0,0.0
2022-10-21 00:00:00-04:00,97.73782241300772,101.19385492543331,97.60797418953427,101.0140609741211,32458700,0.0,0.0
2022-10-24 00:00:00-04:00,101.68330521880439,102.63221314364925,99.86539186989368,102.40247344970703,27176400,0.0,0.0
2022-10-25 00:00:00-04:00,102.78203894481898,104.69983606482084,102.60224498852828,104.3602294921875,40611400,0.0,0.0
2022-10-26 00:00:00-04:00,96.31945505427069,98.19729711980706,94.58145188613338,94.82117462158203,88114100,0.0,0.0
2022-10-27 00:00:00-04:00,94.41163942049997,95.32059985924018,91.69476401541037,92.1142807006836,60710900,0.0,0.0
2022-10-28 00:00:00-04:00,92.1642228964528,96.43932291812949,92.02438399515925,96.17961883544922,43697300,0.0,0.0
2022-10-31 00:00:00-04:00,95.31060992964362,95.91991124326474,93.87226590887181,94.40165710449219,31675000,0.0,0.0
2022-11-01 00:00:00-04:00,95.3405739370277,95.91991085924118,90.26640339466843,90.36628723144531,47161400,0.0,0.0
2022-11-02 00:00:00-04:00,90.83575037190742,91.07547310621464,86.78039950469834,86.87030029296875,57038300,0.0,0.0
2022-11-03 00:00:00-04:00,86.221044581125,86.42081225780993,83.24445742636995,83.33435821533203,61288000,0.0,0.0
2022-11-04 00:00:00-04:00,85.30210342315982,86.54067981812291,83.61403831231151,86.48075103759766,51124900,0.0,0.0
2022-11-07 00:00:00-05:00,87.17994543097466,88.79809108886107,86.75043805626306,88.38855743408203,34078900,0.0,0.0
2022-11-08 00:00:00-05:00,88.79808807373047,90.21645838088773,87.48958465344465,88.79808807373047,30429000,0.0,0.0
2022-11-09 00:00:00-05:00,88.34859621254925,89.33746674484492,87.17993935145226,87.21989440917969,31769100,0.0,0.0
2022-11-10 00:00:00-05:00,92.14424844455866,94.2817946280922,91.50498272353826,93.83231353759766,51620100,0.0,0.0
2022-11-11 00:00:00-05:00,94.58145475208424,96.81888479891504,93.81233317243553,96.29948425292969,33090500,0.0,0.0
2022-11-14 00:00:00-05:00,94.98098495061323,96.6790406391499,94.40165565562013,95.59028625488281,30179500,0.0,0.0
2022-11-15 00:00:00-05:00,98.14736210447927,100.0252042292008,96.59913589364523,98.32715606689453,41640800,0.0,0.0
2022-11-16 00:00:00-05:00,97.78777118386793,99.52577435353832,97.52806710819127,98.73667907714844,29105200,0.0,0.0
2022-11-17 00:00:00-05:00,96.85883982239547,99.16618931916115,96.6790458602677,98.24724578857422,26052600,0.0,0.0
2022-11-18 00:00:00-05:00,98.65676612730083,98.78662197173696,96.2595235981949,97.31830596923828,28342300,0.0,0.0
2022-11-21 00:00:00-05:00,97.1784672369651,98.28719533780784,95.25067949250098,95.49040222167969,21647400,0.0,0.0
2022-11-22 00:00:00-05:00,95.83999854994362,97.10854687201115,93.94218283263628,96.9387435913086,23438500,0.0,0.0
2022-11-23 00:00:00-05:00,96.9786975728729,98.64678896612531,96.9786975728729,98.34712982177734,18868100,0.0,0.0
2022-11-25 00:00:00-05:00,98.12737884597956,98.52692182360991,97.28834545153944,97.34827423095703,9701400,0.0,0.0
2022-11-28 00:00:00-05:00,96.92875860443863,97.46814048710048,95.50039758756976,95.93989562988281,26237500,0.0,0.0
